FCSUBTYPE,FCSUBTYPE_desc,STYLE_NAME,FULL_NAME,DATEFEATURECREATED,DATEFEATUREMODIFIED,ACCESSLEVEL,METADATAID,FEATURETEXT,NAMEID,GLOBALID,BUILDINGTYPE,BUILDINGTYPE_desc,HEIGHT,CAPTUREMETHOD,CAPTUREMETHOD_desc,DATASOURCE,DATASOURCE_desc,PLANACCURACY,SPATIALRELIABILITYDATE,ATTRIBUTERELIABILITYDATE,TARGETDISPLAYSCALE,TARGETDISPLAYSCALE_desc,DATACUSTODIAN,DATACUSTODIAN_desc,gx_id
-98,,BuildingPolygon,,16/02/2007,16/09/2008,0,907,,-98,{E8B544FC-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2007,01/01/2007,20000,1:20000,3,LANDGATE,128
-98,,BuildingPolygon,,16/02/2007,18/09/2008,0,100107,,-98,{E9873778-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1280
-98,,BuildingPolygon,,16/02/2007,15/10/2008,0,100107,,-98,{E987404C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1281
-98,,BuildingPolygon,,16/02/2007,26/09/2008,0,100107,,-98,{E987530C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1282
-98,,BuildingPolygon,,16/02/2007,,0,469,,-98,{E988356A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,01/02/1997,01/02/1997,25000,1:25000,3,LANDGATE,1283
-98,,BuildingPolygon,,16/02/2007,,0,469,,-98,{E988F14E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,01/02/1997,01/02/1997,25000,1:25000,3,LANDGATE,1284
-98,,BuildingPolygon,,16/02/2007,,0,453,,-98,{E9898BFE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,13/12/1989,13/12/1989,25000,1:25000,3,LANDGATE,1285
-98,,BuildingPolygon,,16/02/2007,,0,453,,-98,{E98994D2-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,13/12/1989,13/12/1989,25000,1:25000,3,LANDGATE,1286
-98,,BuildingPolygon,,16/02/2007,17/12/2008,0,100107,,-98,{E989BB1A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1287
-98,,BuildingPolygon,,16/02/2007,21/08/2008,0,100107,,-98,{E989C682-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1288
-98,,BuildingPolygon,,16/02/2007,15/08/2008,0,100107,,-98,{E989CE98-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1289
-98,,BuildingPolygon,,16/02/2007,03/08/2012,0,101344,,-98,{E8B588D6-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,06/03/2012,06/03/2012,25000,1:25000,3,LANDGATE,129
-98,,BuildingPolygon,,16/02/2007,,0,453,,-98,{E989E1F8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,13/12/1989,13/12/1989,25000,1:25000,3,LANDGATE,1290
-98,,BuildingPolygon,,16/02/2007,09/10/2008,0,100107,,-98,{E989EC98-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1291
-98,,BuildingPolygon,,16/02/2007,18/09/2008,0,100107,,-98,{E989F49A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/01/2008,11/01/2008,20000,1:20000,3,LANDGATE,1292
-98,,BuildingPolygon,,16/02/2007,,0,453,,-98,{E989FFDA-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,13/12/1989,13/12/1989,25000,1:25000,3,LANDGATE,1293
-98,,BuildingPolygon,,16/02/2007,02/09/2011,0,101046,,-98,{E98A25D2-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,22/02/2011,22/02/2011,25000,1:25000,3,LANDGATE,1294
-98,,BuildingPolygon,,16/02/2007,,0,457,,-98,{E98A2DE8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,4,Scan_Vectorise,3,1:25000TopographicSeriesByLANDGATE,13.3,23/01/1985,23/01/1985,25000,1:25000,3,LANDGATE,1295
-98,,BuildingPolygon,,16/02/2007,02/09/2011,0,457,,-98,{E98A4076-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,4,Scan_Vectorise,3,1:25000TopographicSeriesByLANDGATE,13.3,23/01/1985,23/01/1985,25000,1:25000,3,LANDGATE,1296
-98,,BuildingPolygon,,16/02/2007,02/09/2011,0,101046,,-98,{E98A65EC-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,22/02/2011,22/02/2011,25000,1:25000,3,LANDGATE,1297
-98,,BuildingPolygon,,16/02/2007,,0,457,,-98,{E98A708C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,4,Scan_Vectorise,3,1:25000TopographicSeriesByLANDGATE,13.3,23/01/1985,23/01/1985,25000,1:25000,3,LANDGATE,1298
-98,,BuildingPolygon,,16/02/2007,02/09/2011,0,101046,,-98,{E98A8DBA-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,22/02/2011,22/02/2011,25000,1:25000,3,LANDGATE,1299
-98,,BuildingPolygon,,16/02/2007,14/10/2009,0,909,,-98,{E8A7EAB4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2009,01/01/2009,20000,1:20000,3,LANDGATE,13
-98,,BuildingPolygon,,16/02/2007,27/01/2009,0,465,,-98,{E8B59128-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,130
-98,,BuildingPolygon,,16/02/2007,05/12/2013,0,101664,,-98,{E98AAB24-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,06/09/2013,06/09/2013,20000,1:20000,3,LANDGATE,1300
-98,,BuildingPolygon,,16/02/2007,,0,469,,-98,{E98AD04A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,01/02/1997,01/02/1997,25000,1:25000,3,LANDGATE,1301
-98,,BuildingPolygon,,16/02/2007,03/08/2012,0,100674,,-98,{E98B93AE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,100000,1:100000,3,LANDGATE,1302
-98,,BuildingPolygon,,16/02/2007,17/04/2012,0,100937,,-98,{E98BE0C0-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,08/11/2010,08/11/2010,50000,1:50000,3,LANDGATE,1303
-98,,BuildingPolygon,,16/02/2007,05/06/2012,0,100614,,-98,{E98C7B34-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,04/05/2010,04/05/2010,100000,1:100000,3,LANDGATE,1304
-98,,BuildingPolygon,,16/02/2007,,0,460,,-98,{E98D232C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,08/12/1997,08/12/1997,25000,1:25000,3,LANDGATE,1305
-98,,BuildingPolygon,,16/02/2007,06/08/2012,0,101312,,-98,{E98D35BA-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,01/03/2012,01/03/2012,50000,1:50000,3,LANDGATE,1306
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E98D3E5C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1307
-98,,BuildingPolygon,,16/02/2007,21/08/2012,0,101312,,-98,{E98D48FC-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,01/03/2012,01/03/2012,50000,1:50000,3,LANDGATE,1308
-98,,BuildingPolygon,,16/02/2007,03/08/2012,0,101344,,-98,{E98D5C52-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,06/03/2012,06/03/2012,25000,1:25000,3,LANDGATE,1309
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E8B59F06-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,131
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E98D6454-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1310
-98,,BuildingPolygon,,16/02/2007,21/08/2012,0,101312,,-98,{E98D6FE4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,01/03/2012,01/03/2012,50000,1:50000,3,LANDGATE,1311
-98,,BuildingPolygon,,16/02/2007,29/06/2012,0,101312,,-98,{E98D782C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,01/03/2012,01/03/2012,50000,1:50000,3,LANDGATE,1312
-98,,BuildingPolygon,,16/02/2007,03/08/2012,0,101344,,-98,{E98D82F4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,06/03/2012,06/03/2012,25000,1:25000,3,LANDGATE,1313
-98,,BuildingPolygon,,16/02/2007,03/08/2012,0,100674,,-98,{E98D964A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,100000,1:100000,3,LANDGATE,1314
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E98D9E38-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1315
-98,,BuildingPolygon,,16/02/2007,03/08/2012,0,101344,,-98,{E98DA90A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,06/03/2012,06/03/2012,25000,1:25000,3,LANDGATE,1316
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E98DB10C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,1317
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E98DD628-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1318
-98,,BuildingPolygon,,16/02/2007,03/08/2012,0,101344,,-98,{E98DE0B4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,06/03/2012,06/03/2012,25000,1:25000,3,LANDGATE,1319
-98,,BuildingPolygon,,16/02/2007,06/08/2012,0,101312,,-98,{E8B5A71C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,01/03/2012,01/03/2012,50000,1:50000,3,LANDGATE,132
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E98DF356-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1320
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E98E05EE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1321
-98,,BuildingPolygon,,16/02/2007,27/07/2012,0,101171,,-98,{E98EB6BA-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/12/2010,11/12/2010,50000,1:50000,3,LANDGATE,1322
-98,,BuildingPolygon,,16/02/2007,21/06/2012,0,101171,,-98,{E98F78D4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,11/12/2010,11/12/2010,50000,1:50000,3,LANDGATE,1323
-98,,BuildingPolygon,,16/02/2007,,0,479,,-98,{E98FEB34-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,01/07/1997,01/07/1997,25000,1:25000,3,LANDGATE,1324
-98,,BuildingPolygon,,16/02/2007,,0,479,,-98,{E98FFE4E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,01/07/1997,01/07/1997,25000,1:25000,3,LANDGATE,1325
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,101096,,-98,{E990372E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,05/02/2011,05/02/2011,50000,1:50000,3,LANDGATE,1326
-98,,BuildingPolygon,,16/02/2007,26/06/2012,0,100674,,-98,{E99174E0-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,100000,1:100000,3,LANDGATE,1327
-98,,BuildingPolygon,,16/02/2007,26/06/2012,0,100674,,-98,{E991800C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,100000,1:100000,3,LANDGATE,1328
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,101096,,-98,{E991D246-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,05/02/2011,05/02/2011,50000,1:50000,3,LANDGATE,1329
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E8B5B284-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,133
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,101096,,-98,{E991E4AC-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,05/02/2011,05/02/2011,50000,1:50000,3,LANDGATE,1330
-98,,BuildingPolygon,,16/02/2007,26/08/2009,0,909,,-98,{E9929A46-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2009,01/01/2009,20000,1:20000,3,LANDGATE,1331
-98,,BuildingPolygon,,16/02/2007,18/08/2009,0,909,,-98,{E992D5BA-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,12,CitiesAndTownsSeriesByLANDGATE,6.7,01/01/2009,01/01/2009,20000,1:20000,3,LANDGATE,1332
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E9932A56-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1333
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E99334CE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1334
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E9933D70-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1335
-98,,BuildingPolygon,,16/02/2007,,0,466,,-98,{E99350D0-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,4,Scan_Vectorise,3,1:25000TopographicSeriesByLANDGATE,13.3,01/10/1996,01/10/1996,25000,1:25000,3,LANDGATE,1336
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E9938168-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1337
-98,,BuildingPolygon,,16/02/2007,26/06/2012,0,100674,,-98,{E993957C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,100000,1:100000,3,LANDGATE,1338
-98,,BuildingPolygon,,16/02/2007,26/06/2012,0,100674,,-98,{E9939D74-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,100000,1:100000,3,LANDGATE,1339
-98,,BuildingPolygon,,16/02/2007,03/08/2012,0,101344,,-98,{E8B5BA86-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,06/03/2012,06/03/2012,25000,1:25000,3,LANDGATE,134
-98,,BuildingPolygon,,16/02/2007,26/06/2012,0,100674,,-98,{E993E0F4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,100000,1:100000,3,LANDGATE,1340
-98,,BuildingPolygon,,16/02/2007,26/06/2012,0,100674,,-98,{E993FB5C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,100000,1:100000,3,LANDGATE,1341
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E9941998-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1342
-98,,BuildingPolygon,,16/02/2007,,0,474,,-98,{E9944D5A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,17/02/1995,17/02/1995,25000,1:25000,3,LANDGATE,1343
-98,,Silo,,16/02/2007,05/06/2012,0,100614,,-98,{E994AE4E-28DA-11DF-B0B6-001E0B884B88},46,Silo,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,04/05/2010,04/05/2010,100000,1:100000,3,LANDGATE,1344
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,100641,,-98,{E994C0D2-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,04/07/2010,04/07/2010,25000,1:25000,3,LANDGATE,1345
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,101096,,-98,{E994D356-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,05/02/2011,05/02/2011,50000,1:50000,3,LANDGATE,1346
-98,,BuildingPolygon,,16/02/2007,,0,460,,-98,{E994DB3A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,08/12/1997,08/12/1997,25000,1:25000,3,LANDGATE,1347
-98,,Silo,,16/02/2007,16/05/2012,0,101096,,-98,{E994E68E-28DA-11DF-B0B6-001E0B884B88},46,Silo,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,05/02/2011,05/02/2011,50000,1:50000,3,LANDGATE,1348
-98,,BuildingPolygon,,16/02/2007,,0,460,,-98,{E994EE72-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,08/12/1997,08/12/1997,25000,1:25000,3,LANDGATE,1349
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E8B5C530-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,135
-98,,Silo,,16/02/2007,16/05/2012,0,101096,,-98,{E994F994-28DA-11DF-B0B6-001E0B884B88},46,Silo,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,05/02/2011,05/02/2011,50000,1:50000,3,LANDGATE,1350
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,101096,,-98,{E995018C-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,05/02/2011,05/02/2011,50000,1:50000,3,LANDGATE,1351
-98,,Silo,,16/02/2007,14/06/2012,0,101096,,-98,{E9950CF4-28DA-11DF-B0B6-001E0B884B88},46,Silo,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,05/02/2011,05/02/2011,50000,1:50000,3,LANDGATE,1352
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,101096,,-98,{E99528F6-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,05/02/2011,05/02/2011,50000,1:50000,3,LANDGATE,1353
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,100641,,-98,{E9953378-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,04/07/2010,04/07/2010,25000,1:25000,3,LANDGATE,1354
-98,,BuildingPolygon,,16/02/2007,05/06/2012,0,100614,,-98,{E9953B66-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,04/05/2010,04/05/2010,100000,1:100000,3,LANDGATE,1355
-98,,BuildingPolygon,,16/02/2007,03/08/2012,0,101344,,-98,{E99586D4-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,06/03/2012,06/03/2012,25000,1:25000,3,LANDGATE,1356
-98,,BuildingPolygon,,16/02/2007,26/06/2012,0,100674,,-98,{E99599D0-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,22/01/2010,22/01/2010,100000,1:100000,3,LANDGATE,1357
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E995A4FC-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1358
-98,,BuildingPolygon,,16/02/2007,16/05/2012,0,100641,,-98,{E9963156-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,6.7,04/07/2010,04/07/2010,25000,1:25000,3,LANDGATE,1359
-98,,BuildingPolygon,,16/02/2007,,0,465,,-98,{E8B5D890-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,21/11/2000,21/11/2000,25000,1:25000,3,LANDGATE,136
-98,,BuildingPolygon,,16/02/2007,,0,460,,-98,{E9967C2E-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,08/12/1997,08/12/1997,25000,1:25000,3,LANDGATE,1360
-98,,BuildingPolygon,,16/02/2007,05/06/2012,0,100614,,-98,{E996AD70-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,04/05/2010,04/05/2010,100000,1:100000,3,LANDGATE,1361
-98,,BuildingPolygon,,16/02/2007,,0,460,,-98,{E996BFB8-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,1,DirectPhotogrammetricCapture,3,1:25000TopographicSeriesByLANDGATE,6.7,08/12/1997,08/12/1997,25000,1:25000,3,LANDGATE,1362
-98,,BuildingPolygon,,16/02/2007,05/06/2012,0,100614,,-98,{E996ED58-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.4,04/05/2010,04/05/2010,100000,1:100000,3,LANDGATE,1363
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E9987EDE-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1364
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E998E54A-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1365
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E9993072-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1366
-98,,BuildingPolygon,,16/02/2007,04/05/2012,0,101273,,-98,{E9993AEA-28DA-11DF-B0B6-001E0B884B88},-99,Unknown,-99,3,OnScreenDigitising,26,OrthoImagery,13.7,17/11/2010,17/11/2010,25000,1:25000,3,LANDGATE,1367
